Date,Open,High,Low,Close,Volume,Ticker
2023-04-17,284.28,287.03,281.68,285.39,23836200.0,MSFT
2023-04-18,283.86,287.19,282.52,287.01,20161800.0,MSFT
2023-04-19,283.93,284.52,280.09,281.51,17150300.0,MSFT
2023-04-20,281.63,284.51,280.62,280.78,23244400.0,MSFT
2023-04-21,281.29,281.79,278.63,280.55,21676400.0,MSFT
2023-04-24,277.36,280.49,274.36,277.67,26611000.0,MSFT
2023-04-25,271.11,277.19,271.06,275.13,45772200.0,MSFT
2023-04-26,290.75,294.88,288.15,292.06,64599200.0,MSFT
2023-04-27,300.06,300.42,290.63,291.34,46462600.0,MSFT
2023-04-28,302.45,304.09,298.56,299.25,36446700.0,MSFT
2023-05-01,300.78,303.77,300.37,302.16,21294100.0,MSFT
2023-05-02,300.63,304.34,299.15,302.94,26404400.0,MSFT
2023-05-03,299.63,303.78,299.33,301.82,22360800.0,MSFT
2023-05-04,300.63,302.94,298.65,301.45,22519900.0,MSFT
2023-05-05,305.79,307.09,299.51,300.93,28181200.0,MSFT
2023-05-08,303.82,305.34,301.3,305.27,21318600.0,MSFT
2023-05-09,302.19,305.19,301.51,303.18,21340800.0,MSFT
2023-05-10,307.42,308.1,302.85,303.79,30078000.0,MSFT
2023-05-11,305.26,306.25,301.47,305.25,31680200.0,MSFT
2023-05-12,304.13,305.79,301.8,305.69,19758100.0,MSFT
2023-05-15,304.62,305.05,302.77,304.26,16336500.0,MSFT
2023-05-16,306.86,308.8,304.98,304.98,26730300.0,MSFT
2023-05-17,309.76,310.18,306.54,308.07,24315000.0,MSFT
2023-05-18,314.22,314.73,309.48,310.28,27276000.0,MSFT
2023-05-19,314.04,314.45,312.1,312.46,27529500.0,MSFT
2023-05-22,316.84,318.23,313.72,314.3,24115700.0,MSFT
2023-05-23,311.0,318.36,310.99,315.71,30797200.0,MSFT
2023-05-24,309.61,312.23,308.39,310.48,23384900.0,MSFT
2023-05-25,321.52,322.49,315.68,318.88,43301700.0,MSFT
2023-05-26,328.39,328.9,319.51,319.64,36630600.0,MSFT
2023-05-30,326.74,331.21,326.06,330.7,29503100.0,MSFT
2023-05-31,323.96,331.4,322.91,327.8,45950600.0,MSFT
2023-06-01,328.09,329.03,320.34,321.53,26773900.0,MSFT
2023-06-02,330.87,332.94,328.06,329.74,25864000.0,MSFT
2023-06-05,331.4,333.99,330.14,330.69,21307100.0,MSFT
2023-06-06,329.17,330.84,327.68,330.8,20396200.0,MSFT
2023-06-07,319.01,329.97,318.15,327.17,40717100.0,MSFT
2023-06-08,320.87,322.23,318.98,319.57,23277700.0,MSFT
2023-06-09,322.38,325.53,320.03,320.6,22514900.0,MSFT
2023-06-12,327.37,327.62,320.77,324.14,24260300.0,MSFT
2023-06-13,329.78,332.43,325.93,329.95,22951300.0,MSFT
2023-06-14,332.78,334.46,328.32,329.83,26003800.0,MSFT
2023-06-15,343.4,345.12,332.65,332.92,38899100.0,MSFT
2023-06-16,337.71,346.72,337.33,346.58,46533600.0,MSFT
2023-06-20,333.49,337.46,331.32,334.73,26375400.0,MSFT
2023-06-21,329.06,333.17,327.59,331.83,25117800.0,MSFT
2023-06-22,335.12,335.53,328.84,329.61,23556800.0,MSFT
2023-06-23,330.5,333.4,328.95,329.84,23084700.0,MSFT
2023-06-26,324.16,331.57,324.05,329.21,21520600.0,MSFT
2023-06-27,330.05,331.61,324.85,327.38,24354100.0,MSFT
2023-06-28,331.31,333.42,329.3,330.14,20259500.0,MSFT
2023-06-29,330.53,331.57,328.13,330.19,16997000.0,MSFT
2023-06-30,335.94,338.1,332.65,333.19,26823800.0,MSFT
2023-07-03,333.43,336.3,332.03,334.61,12508700.0,MSFT
2023-07-05,333.58,337.04,330.21,330.57,18172400.0,MSFT
2023-07-06,336.66,338.36,330.97,332.75,28161200.0,MSFT
2023-07-07,332.67,337.17,332.45,334.74,21185300.0,MSFT
2023-07-10,327.35,330.7,323.17,330.08,32791400.0,MSFT
2023-07-11,327.98,328.37,322.58,326.59,26698200.0,MSFT
2023-07-12,332.65,337.04,331.14,332.05,29995300.0,MSFT
2023-07-13,338.03,339.1,334.44,334.97,20567200.0,MSFT
2023-07-14,340.58,346.68,339.66,342.9,28302200.0,MSFT
2023-07-17,341.06,342.3,337.58,341.01,20363900.0,MSFT
2023-07-18,354.64,361.83,337.55,341.16,64872700.0,MSFT
2023-07-19,350.29,357.57,347.68,356.87,39732900.0,MSFT
2023-07-20,342.19,353.14,340.71,348.8,33778400.0,MSFT
2023-07-21,339.13,345.57,335.24,344.44,69368900.0,MSFT
2023-07-24,340.45,342.24,337.69,341.18,26678100.0,MSFT
2023-07-25,346.24,347.14,340.41,342.42,41637700.0,MSFT
2023-07-26,333.21,340.02,328.61,336.83,58383700.0,MSFT
2023-07-27,326.25,336.72,324.61,335.88,39635300.0,MSFT
2023-07-28,333.8,335.42,328.67,329.16,28484900.0,MSFT
2023-07-31,331.38,333.14,328.86,332.37,25446000.0,MSFT
2023-08-01,331.8,333.97,329.19,330.66,18311900.0,MSFT
2023-08-02,323.08,329.12,321.95,329.12,27761300.0,MSFT
2023-08-03,322.25,325.43,321.55,321.6,18253700.0,MSFT
2023-08-04,323.35,330.61,322.82,327.4,23727700.0,MSFT
2023-08-07,325.65,326.64,323.1,323.94,17741500.0,MSFT
2023-08-08,321.65,324.31,318.64,322.54,22327600.0,MSFT
2023-08-09,317.88,322.69,316.71,322.06,22373300.0,MSFT
2023-08-10,318.57,323.83,316.84,321.62,20113700.0,MSFT
2023-08-11,316.68,318.06,314.9,315.94,24342600.0,MSFT
2023-08-14,319.66,319.68,315.76,317.05,18836100.0,MSFT
2023-08-15,317.51,320.7,316.57,318.64,16966300.0,MSFT
2023-08-16,316.74,320.72,316.15,317.14,20698900.0,MSFT
2023-08-17,313.26,318.2,312.6,316.88,21257200.0,MSFT
2023-08-18,312.87,314.75,307.99,310.9,24744800.0,MSFT
2023-08-21,318.21,319.09,313.42,314.3,24040000.0,MSFT
2023-08-22,318.78,322.36,317.79,321.78,16102000.0,MSFT
2023-08-23,323.27,325.44,319.77,320.12,21166400.0,MSFT
2023-08-24,316.32,329.18,316.31,329.05,23281400.0,MSFT
2023-08-25,319.29,321.65,315.16,317.8,21684100.0,MSFT
2023-08-28,320.0,322.43,318.05,321.94,14808500.0,MSFT
2023-08-29,324.66,325.22,318.21,318.21,19284600.0,MSFT
2023-08-30,325.04,326.05,322.72,324.92,15222100.0,MSFT
2023-08-31,324.02,327.13,323.05,325.44,26411000.0,MSFT
2023-09-01,324.91,328.2,323.05,327.53,14931200.0,MSFT
2023-09-05,329.74,331.03,324.91,325.24,18553900.0,MSFT
2023-09-06,329.08,330.64,326.41,329.57,17535800.0,MSFT
2023-09-07,326.14,329.28,325.27,327.51,18381000.0,MSFT
2023-09-08,330.45,332.32,325.7,326.32,19530100.0,MSFT
2023-09-11,334.08,334.56,331.6,333.39,16583300.0,MSFT
2023-09-12,327.98,332.95,327.7,331.99,17565500.0,MSFT
2023-09-13,332.22,333.0,327.39,327.53,16544400.0,MSFT
2023-09-14,334.83,336.97,332.73,335.28,20267000.0,MSFT
2023-09-15,326.45,333.55,325.89,333.07,37666900.0,MSFT
2023-09-18,325.3,326.63,322.63,324.06,16834200.0,MSFT
2023-09-19,324.9,325.63,320.81,322.45,16505900.0,MSFT
2023-09-20,317.11,325.83,316.85,325.75,21436500.0,MSFT
2023-09-21,315.88,321.64,311.4,315.62,35529500.0,MSFT
2023-09-22,313.39,317.78,312.54,317.65,21447900.0,MSFT
2023-09-25,313.92,314.04,311.4,312.98,17836000.0,MSFT
2023-09-26,308.58,312.27,306.48,311.53,26297600.0,MSFT
2023-09-27,309.22,310.71,306.15,308.74,19410100.0,MSFT
2023-09-28,310.06,311.88,305.92,307.44,19683600.0,MSFT
2023-09-29,312.15,315.82,311.38,314.12,24140300.0,MSFT
2023-10-02,318.13,318.22,311.58,312.67,20570000.0,MSFT
2023-10-03,309.81,317.72,307.66,317.17,21033500.0,MSFT
2023-10-04,315.32,316.39,310.42,310.45,20720100.0,MSFT
2023-10-05,315.71,316.33,311.31,315.45,16965600.0,MSFT
2023-10-06,323.52,325.43,312.69,312.94,25645500.0,MSFT
2023-10-09,326.06,326.53,319.49,321.04,19891200.0,MSFT
2023-10-10,324.64,327.32,323.93,327.18,20557100.0,MSFT
2023-10-11,328.63,329.02,325.38,327.43,20063200.0,MSFT
2023-10-12,327.38,329.82,324.97,326.8,19313100.0,MSFT
2023-10-13,323.99,330.02,322.63,328.59,21072400.0,MSFT
2023-10-16,328.84,332.3,326.83,327.27,22158000.0,MSFT
2023-10-17,328.27,329.65,323.67,325.83,18338500.0,MSFT
2023-10-18,326.34,331.76,324.55,328.69,23153600.0,MSFT
2023-10-19,327.54,333.03,327.13,328.36,25052100.0,MSFT
2023-10-20,322.94,328.13,321.73,327.93,25012600.0,MSFT
2023-10-23,325.56,328.93,320.69,321.75,24374700.0,MSFT
2023-10-24,326.76,328.05,323.86,327.52,31153600.0,MSFT
2023-10-25,336.78,342.25,333.77,341.08,55053800.0,MSFT
2023-10-26,324.15,337.73,323.21,336.65,37828500.0,MSFT
2023-10-27,326.05,332.88,324.65,326.66,29856500.0,MSFT
2023-10-30,333.46,335.58,328.04,329.6,22828100.0,MSFT
2023-10-31,334.25,335.13,330.87,334.98,20265300.0,MSFT
2023-11-01,342.12,343.45,335.77,335.91,28158800.0,MSFT
2023-11-02,344.34,344.85,340.83,343.28,24348100.0,MSFT
2023-11-03,348.77,350.34,343.37,345.64,23624000.0,MSFT
2023-11-06,352.46,353.46,349.32,349.42,23828300.0,MSFT
2023-11-07,356.41,358.32,353.55,355.3,25833900.0,MSFT
2023-11-08,359.05,359.72,356.43,357.55,26767800.0,MSFT
2023-11-09,356.57,360.63,356.25,358.16,24847300.0,MSFT
2023-11-10,365.45,365.88,356.95,357.36,28042100.0,MSFT
2023-11-13,362.49,364.26,361.72,364.02,19986500.0,MSFT
2023-11-14,366.04,367.7,363.16,366.77,27683900.0,MSFT
2023-11-15,366.19,369.62,363.66,367.79,26860100.0,MSFT
2023-11-16,372.63,372.81,366.7,367.47,27182300.0,MSFT
2023-11-17,366.37,370.85,363.55,370.09,40157000.0,MSFT
2023-11-20,373.89,375.31,367.51,367.73,52465100.0,MSFT
2023-11-21,369.56,372.68,367.63,372.14,28423100.0,MSFT
2023-11-22,374.29,376.22,371.44,374.44,23345300.0,MSFT
2023-11-24,373.88,374.41,371.61,373.78,10176600.0,MSFT
2023-11-27,375.05,377.06,372.66,373.23,22179200.0,MSFT
2023-11-28,379.1,379.4,374.6,374.79,20453100.0,MSFT
2023-11-29,375.29,380.68,373.89,380.15,28963400.0,MSFT
2023-11-30,375.34,376.51,371.94,374.93,30554400.0,MSFT
2023-12-01,370.99,374.6,367.82,373.22,33020400.0,MSFT
2023-12-04,365.67,366.04,359.49,365.63,32063300.0,MSFT
2023-12-05,369.02,369.57,362.18,363.0,23065000.0,MSFT
2023-12-06,365.33,370.66,364.57,370.03,21182100.0,MSFT
2023-12-07,367.46,367.96,362.87,364.77,23118900.0,MSFT
2023-12-08,370.71,370.94,364.77,365.73,20144800.0,MSFT
2023-12-11,367.81,368.1,362.66,365.01,27708800.0,MSFT
2023-12-12,370.86,370.9,366.97,367.36,24838300.0,MSFT
2023-12-13,370.85,374.09,367.28,372.48,30955500.0,MSFT
2023-12-14,362.49,370.24,360.7,369.8,43277500.0,MSFT
2023-12-15,367.24,368.9,362.83,363.4,78478200.0,MSFT
2023-12-18,369.14,369.49,365.21,365.97,21802900.0,MSFT
2023-12-19,369.75,369.75,366.36,367.99,20603700.0,MSFT
2023-12-20,367.13,372.49,367.04,371.47,26316700.0,MSFT
2023-12-21,370.03,370.89,366.56,369.05,17708000.0,MSFT
2023-12-22,371.06,371.65,369.2,370.16,17091100.0,MSFT
2023-12-26,371.13,373.39,369.99,371.47,12673100.0,MSFT
2023-12-27,370.55,371.53,369.3,370.17,14905400.0,MSFT
2023-12-28,371.75,372.92,370.64,371.84,14327000.0,MSFT
2023-12-29,372.5,373.61,369.97,372.46,18723000.0,MSFT
2024-01-02,367.38,372.36,363.32,370.34,25258600.0,MSFT
2024-01-03,367.11,369.75,365.04,365.54,23083500.0,MSFT
2024-01-04,364.48,369.59,363.72,367.18,20901500.0,MSFT
2024-01-05,364.29,368.56,363.05,365.5,20987000.0,MSFT
2024-01-08,371.16,371.67,365.54,365.83,23134000.0,MSFT
2024-01-09,372.25,372.45,367.7,368.51,20830000.0,MSFT
2024-01-10,379.17,380.56,372.78,372.83,25514200.0,MSFT
2024-01-11,381.01,387.0,376.8,382.37,27850800.0,MSFT
2024-01-12,384.82,385.02,381.03,381.86,21645700.0,MSFT
2024-01-16,386.6,390.32,383.97,389.96,27202300.0,MSFT
2024-01-17,385.81,386.44,381.19,384.33,22234100.0,MSFT
2024-01-18,390.16,390.28,386.45,388.03,23392100.0,MSFT
2024-01-19,394.92,394.92,389.8,392.04,29272000.0,MSFT
2024-01-22,392.78,396.85,389.89,396.26,27016900.0,MSFT
2024-01-23,395.15,395.62,390.22,392.03,20525900.0,MSFT
2024-01-24,398.77,401.81,396.68,397.76,24867000.0,MSFT
2024-01-25,401.06,403.18,398.74,400.52,21021200.0,MSFT
2024-01-26,400.13,402.35,398.64,400.57,17803300.0,MSFT
2024-01-29,405.87,406.12,400.53,402.24,24510200.0,MSFT
2024-01-30,404.75,409.16,402.63,408.38,33477600.0,MSFT
2024-01-31,393.84,411.41,393.47,403.13,47871100.0,MSFT
2024-02-01,399.98,404.16,398.02,398.05,30657700.0,MSFT
2024-02-02,407.35,408.77,399.76,400.01,28245000.0,MSFT
2024-02-05,401.83,407.29,400.19,406.04,25352300.0,MSFT
2024-02-06,401.67,404.13,399.12,402.06,18382600.0,MSFT
2024-02-07,410.15,410.4,403.57,403.61,22340500.0,MSFT
2024-02-08,410.21,411.65,408.65,410.15,21225300.0,MSFT
2024-02-09,416.59,416.86,411.18,411.34,22032800.0,MSFT
2024-02-12,411.35,416.78,410.85,416.6,21202900.0,MSFT
2024-02-13,402.5,406.21,399.59,401.13,27824900.0,MSFT
2024-02-14,406.39,406.73,401.5,404.98,20401200.0,MSFT
2024-02-15,403.48,406.03,401.23,405.05,21825500.0,MSFT
2024-02-16,401.0,405.2,400.38,404.87,22281100.0,MSFT
2024-02-20,399.74,401.43,394.99,400.18,24307900.0,MSFT
2024-02-21,399.13,399.24,394.21,397.14,18631100.0,MSFT
2024-02-22,408.53,409.7,405.47,407.08,27009900.0,MSFT
2024-02-23,407.23,412.71,405.87,412.52,16295900.0,MSFT
2024-02-26,404.45,409.04,404.27,408.34,16193500.0,MSFT
2024-02-27,404.39,405.23,400.79,404.9,14835800.0,MSFT
2024-02-28,404.63,406.2,402.25,405.09,13183100.0,MSFT
2024-02-29,410.51,411.06,402.84,405.54,31947300.0,MSFT
2024-03-01,412.35,412.72,407.77,408.15,17800300.0,MSFT
2024-03-04,411.78,414.19,409.2,410.31,17596000.0,MSFT
2024-03-05,399.6,411.11,397.6,410.82,26919200.0,MSFT
2024-03-06,399.04,402.09,395.37,399.92,22344100.0,MSFT
2024-03-07,406.04,406.68,399.19,403.04,18718500.0,MSFT
2024-03-08,403.14,407.31,401.27,404.87,17971700.0,MSFT
2024-03-11,401.46,402.61,398.22,400.7,16120800.0,MSFT
2024-03-12,412.13,412.42,403.71,404.53,22457000.0,MSFT
2024-03-13,411.95,415.01,408.33,414.93,17115900.0,MSFT
2024-03-14,422.0,424.58,414.82,417.06,34157300.0,MSFT
2024-03-15,413.26,419.4,409.66,416.11,45049800.0,MSFT
2024-03-18,414.16,417.54,410.64,411.11,20106000.0,MSFT
2024-03-19,418.22,418.48,412.4,414.66,19837900.0,MSFT
2024-03-20,422.01,422.73,417.47,418.8,17860100.0,MSFT
2024-03-21,426.12,427.56,423.92,426.57,21296200.0,MSFT
2024-03-22,425.49,426.6,422.84,426.44,17636500.0,MSFT
2024-03-25,419.66,424.17,418.42,422.02,18060500.0,MSFT
2024-03-26,418.46,422.76,418.16,422.39,16725600.0,MSFT
2024-03-27,418.24,421.23,415.84,421.22,16705000.0,MSFT
2024-03-28,417.53,418.67,415.94,417.77,21871200.0,MSFT
2024-04-01,421.35,424.65,419.02,420.74,16316000.0,MSFT
2024-04-02,418.25,419.18,414.67,416.93,17912000.0,MSFT
2024-04-03,417.26,420.05,415.91,416.55,16502300.0,MSFT
2024-04-04,414.71,425.42,414.41,421.77,19370900.0,MSFT
2024-04-05,422.3,423.28,415.15,416.83,16544300.0,MSFT
2024-04-08,421.37,424.04,420.09,421.95,14272400.0,MSFT
2024-04-09,423.05,424.5,418.43,423.21,12512300.0,MSFT
2024-04-10,420.05,420.82,416.52,418.99,16216600.0,MSFT
2024-04-11,424.69,426.12,419.16,422.59,17966400.0,MSFT
2024-04-12,418.7,421.96,416.59,420.84,19232100.0,MSFT
2024-04-15,410.51,423.59,410.3,423.37,20273500.0,MSFT
2024-04-16,411.44,415.23,410.6,411.43,16765600.0,MSFT
2024-04-17,408.72,415.71,407.22,414.09,15855500.0,MSFT
2024-04-18,401.21,408.77,400.89,407.52,21029900.0,MSFT
2024-04-19,396.1,402.41,394.76,400.97,30276500.0,MSFT
2024-04-22,397.92,399.8,392.75,397.05,20286900.0,MSFT
2024-04-23,404.48,405.11,400.01,401.18,15734500.0,MSFT
2024-04-24,405.96,409.34,403.7,406.46,15065300.0,MSFT
2024-04-25,396.02,396.86,385.09,391.04,40586500.0,MSFT
2024-04-26,403.24,409.87,402.69,409.05,29694700.0,MSFT
2024-04-29,399.2,403.24,396.17,402.18,19582100.0,MSFT
2024-04-30,386.38,399.11,386.22,398.45,28781400.0,MSFT
2024-05-01,391.95,398.68,387.35,389.64,23562500.0,MSFT
2024-05-02,394.83,396.9,391.66,394.65,17709400.0,MSFT
2024-05-03,403.58,404.07,398.82,399.23,17446700.0,MSFT
2024-05-06,410.41,410.79,403.29,405.66,16996600.0,MSFT
2024-05-07,406.24,411.53,405.99,411.52,20018200.0,MSFT
2024-05-08,407.43,409.11,403.63,405.08,11792300.0,MSFT
2024-05-09,409.2,409.59,406.0,407.46,14689700.0,MSFT
2024-05-10,411.6,412.23,408.68,409.81,13402300.0,MSFT
2024-05-13,410.59,415.18,407.71,414.84,15440200.0,MSFT
2024-05-14,413.4,414.33,408.43,408.9,15109300.0,MSFT
2024-05-15,420.63,421.36,414.86,415.48,22239500.0,MSFT
2024-05-16,418.55,422.96,417.92,419.36,17530100.0,MSFT
2024-05-17,417.78,420.47,415.61,420.09,15352200.0,MSFT
2024-05-20,422.88,424.3,417.56,417.78,16272100.0,MSFT
2024-05-21,426.56,430.46,422.39,424.36,21453300.0,MSFT
2024-05-22,428.03,429.91,424.66,427.6,18073700.0,MSFT
2024-05-23,424.53,431.09,422.96,430.46,17211700.0,MSFT
2024-05-24,427.67,428.57,421.95,424.72,11845800.0,MSFT
2024-05-28,427.83,428.33,424.13,427.14,15718000.0,MSFT
2024-05-29,426.69,428.45,423.23,423.23,15517100.0,MSFT
2024-05-30,412.27,421.84,411.84,421.84,28424800.0,MSFT
2024-05-31,412.73,414.34,402.17,414.34,47995300.0,MSFT
2024-06-03,411.13,414.02,406.55,413.13,17484700.0,MSFT
2024-06-04,413.66,414.03,407.31,410.04,14348900.0,MSFT
2024-06-05,421.56,421.63,413.89,415.39,16988000.0,MSFT
2024-06-06,422.06,422.85,418.15,421.56,14861300.0,MSFT
2024-06-07,421.4,423.81,420.55,423.73,13621700.0,MSFT
2024-06-10,425.39,425.6,421.44,422.24,14003000.0,MSFT
2024-06-11,430.18,430.32,422.79,423.02,14551100.0,MSFT
2024-06-12,438.51,440.83,430.74,432.8,22366200.0,MSFT
2024-06-13,439.02,440.82,436.83,438.3,15960600.0,MSFT
2024-06-14,440.01,440.58,434.19,435.74,13582000.0,MSFT
2024-06-17,445.78,448.33,438.17,440.03,20790000.0,MSFT
2024-06-18,443.76,447.54,442.32,447.11,17112500.0,MSFT
2024-06-20,443.12,443.95,438.72,443.72,19877400.0,MSFT
2024-06-21,447.18,447.97,443.93,444.79,34486200.0,MSFT
2024-06-24,445.08,450.13,443.83,447.2,15913700.0,MSFT
2024-06-25,448.34,448.81,444.16,445.66,16747500.0,MSFT
2024-06-26,449.54,450.98,445.6,446.4,16507000.0,MSFT
2024-06-27,450.23,453.53,449.16,449.56,14806300.0,MSFT
2024-06-28,444.36,452.74,443.83,450.45,28362300.0,MSFT
2024-07-01,454.09,454.72,443.08,446.06,17662800.0,MSFT
2024-07-02,456.62,456.93,450.49,450.58,13979800.0,MSFT
2024-07-03,458.1,458.35,455.23,455.54,9932800.0,MSFT
2024-07-05,464.85,465.64,456.31,456.95,16000300.0,MSFT
2024-07-08,463.54,464.99,461.77,463.85,12962300.0,MSFT
2024-07-09,456.88,464.63,455.35,464.3,17207200.0,MSFT
2024-07-10,463.55,463.76,456.2,458.55,18196100.0,MSFT
2024-07-11,452.07,462.09,448.94,460.3,23111200.0,MSFT
2024-07-12,450.93,453.72,448.04,451.7,16324300.0,MSFT
2024-07-15,451.33,454.61,448.82,450.68,14429400.0,MSFT
2024-07-16,446.92,451.67,444.08,451.59,17175700.0,MSFT
2024-07-17,440.95,442.28,436.64,440.03,21778000.0,MSFT
2024-07-18,437.82,442.08,431.89,441.77,20794800.0,MSFT
2024-07-19,434.58,438.59,429.5,430.59,20940400.0,MSFT
2024-07-22,440.38,442.03,436.37,439.23,15808800.0,MSFT
2024-07-23,442.28,445.8,440.54,441.33,13107100.0,MSFT
2024-07-24,426.42,438.93,425.12,437.9,26805800.0,MSFT
2024-07-25,415.98,427.31,415.09,426.32,29943800.0,MSFT
2024-07-26,422.81,426.44,414.86,415.78,23583800.0,MSFT
2024-07-29,424.26,429.65,422.24,429.08,15125800.0,MSFT
2024-07-30,420.47,426.57,414.94,425.24,32687600.0,MSFT
2024-07-31,415.93,419.34,409.82,418.07,42891400.0,MSFT
2024-08-01,414.7,424.99,410.7,418.35,30296400.0,MSFT
2024-08-02,406.13,412.6,402.0,410.1,29437900.0,MSFT
2024-08-05,392.86,398.72,383.35,386.92,40709200.0,MSFT
2024-08-06,397.3,403.32,396.19,397.69,24946500.0,MSFT
2024-08-07,396.12,407.71,395.17,406.28,20650900.0,MSFT
2024-08-08,400.36,403.51,397.63,400.11,20203000.0,MSFT
2024-08-09,403.67,405.69,399.93,401.69,19276700.0,MSFT
2024-08-12,404.46,406.39,401.9,404.7,16762900.0,MSFT
2024-08-13,411.61,412.55,407.2,407.22,19414300.0,MSFT
2024-08-14,414.45,415.3,410.06,412.4,18267000.0,MSFT
2024-08-15,419.35,419.43,415.99,418.12,20752100.0,MSFT
2024-08-16,416.8,419.66,415.63,418.92,22775600.0,MSFT
2024-08-19,419.85,420.07,414.8,417.29,15234000.0,MSFT
2024-08-20,423.1,424.16,419.96,420.02,16387600.0,MSFT
2024-08-21,422.45,424.7,420.04,422.39,16067300.0,MSFT
2024-08-22,413.89,425.09,412.95,422.66,19361900.0,MSFT
2024-08-23,415.13,417.59,410.44,415.31,18493800.0,MSFT
2024-08-26,411.84,415.61,409.7,414.71,13152800.0,MSFT
2024-08-27,412.19,412.7,408.61,411.21,13492900.0,MSFT
2024-08-28,408.96,413.34,405.68,413.22,14882700.0,MSFT
2024-08-29,411.47,420.36,408.96,413.28,17045200.0,MSFT
2024-08-30,415.47,415.82,410.48,413.94,24308300.0,MSFT
2024-09-03,407.8,418.2,405.4,416.24,20313600.0,MSFT
2024-09-04,407.27,409.6,402.75,404.29,15135800.0,MSFT
2024-09-05,406.76,411.45,404.51,405.99,14195500.0,MSFT
2024-09-06,400.1,409.01,399.2,407.43,19609500.0,MSFT
2024-09-09,404.1,407.02,400.54,405.61,15295100.0,MSFT
2024-09-10,412.55,414.67,406.07,406.57,19594300.0,MSFT
2024-09-11,421.35,422.3,407.94,413.84,19266900.0,MSFT
2024-09-12,425.29,425.66,418.07,421.62,17418800.0,MSFT
2024-09-13,428.87,430.1,423.76,424.13,15874600.0,MSFT
2024-09-16,429.62,431.8,426.51,428.88,13834700.0,MSFT
2024-09-17,433.41,440.08,430.54,438.47,18874200.0,MSFT
2024-09-18,429.09,434.29,428.69,433.26,18898000.0,MSFT
2024-09-19,436.94,439.74,435.15,439.47,21706600.0,MSFT
2024-09-20,433.53,437.49,432.49,435.47,55167100.0,MSFT
2024-09-23,431.78,434.72,428.67,432.55,15128900.0,MSFT
2024-09-24,427.46,431.62,424.4,431.27,17015800.0,MSFT
2024-09-25,430.38,431.39,426.86,428.11,13396400.0,MSFT
2024-09-26,429.59,433.56,427.42,433.35,14492000.0,MSFT
2024-09-27,426.31,430.12,425.76,429.8,14896100.0,MSFT
2024-09-30,428.58,428.7,423.67,426.5,16807300.0,MSFT
2024-10-01,419.01,426.77,417.14,426.74,19092900.0,MSFT
2024-10-02,415.46,421.13,415.05,420.89,16582300.0,MSFT
2024-10-03,414.88,417.87,412.64,415.96,13686400.0,MSFT
2024-10-04,414.4,418.07,413.31,416.57,19169700.0,MSFT
2024-10-07,407.9,415.44,407.37,414.34,20919800.0,MSFT
2024-10-08,413.05,414.0,406.54,409.26,19229300.0,MSFT
2024-10-09,415.79,418.7,412.64,414.2,14974300.0,MSFT
2024-10-10,414.18,415.68,411.5,413.57,13848400.0,MSFT
2024-10-11,414.66,415.46,411.6,414.48,14144900.0,MSFT
2024-10-14,417.47,422.35,415.85,416.1,16653100.0,MSFT
2024-10-15,417.07,420.79,413.6,420.49,18900200.0,MSFT
2024-10-16,414.46,414.7,408.84,413.51,15508900.0,MSFT
2024-10-17,415.06,420.81,413.93,420.67,14820000.0,MSFT
2024-10-18,416.49,417.97,414.6,415.47,17145300.0,MSFT
2024-10-21,417.11,417.29,412.1,414.46,14206100.0,MSFT
2024-10-22,425.8,428.86,416.37,416.82,25482200.0,MSFT
2024-10-23,422.9,429.36,420.84,429.14,19654400.0,MSFT
2024-10-24,423.03,424.28,420.71,423.63,13581600.0,MSFT
2024-10-25,426.44,430.79,424.87,425.06,16899100.0,MSFT
2024-10-28,424.89,430.21,424.6,429.94,14882400.0,MSFT
2024-10-29,430.22,431.44,424.1,426.29,17644100.0,MSFT
2024-10-30,430.8,436.75,430.37,435.69,29749100.0,MSFT
2024-10-31,404.73,414.5,404.68,413.7,53971000.0,MSFT
2024-11-01,408.73,413.84,405.87,407.38,24230400.0,MSFT
2024-11-04,406.83,408.78,403.95,408.16,19672300.0,MSFT
2024-11-05,409.82,413.24,406.45,406.74,17626000.0,MSFT
2024-11-06,418.5,418.77,408.88,410.77,26681800.0,MSFT
2024-11-07,423.73,425.14,418.2,419.6,19901800.0,MSFT
2024-11-08,420.85,424.8,420.1,423.62,16891400.0,MSFT
2024-11-11,416.34,423.11,414.34,420.83,24503300.0,MSFT
2024-11-12,421.34,422.74,415.53,416.58,19401200.0,MSFT
2024-11-13,423.5,427.61,416.54,419.96,21502200.0,MSFT
2024-11-14,425.18,426.46,418.32,423.3,30246900.0,MSFT
2024-11-15,413.34,421.11,411.99,418.14,28247600.0,MSFT
2024-11-18,414.1,416.73,410.45,413.21,24742000.0,MSFT
2024-11-19,416.12,416.27,409.91,411.46,18133500.0,MSFT
2024-11-20,413.83,415.62,408.94,415.2,19191700.0,MSFT
2024-11-21,412.04,418.94,409.47,418.66,20780200.0,MSFT
2024-11-22,416.17,416.56,410.24,410.55,24814600.0,MSFT
2024-11-25,417.95,420.24,414.02,417.54,27691100.0,MSFT
2024-11-26,427.13,428.18,418.01,418.75,23458900.0,MSFT
2024-11-27,422.14,426.38,421.18,424.26,18332400.0,MSFT
2024-11-29,422.61,424.03,416.96,419.25,16271900.0,MSFT
2024-12-02,430.12,432.13,420.47,420.73,20207200.0,MSFT
